A_random,G_hybrid_weighted,I_aud_rank,K_aud_bald
24.147085910373264,24.147083875868056,24.147083875868056,24.147083875868056
22.36707967122396,26.630887518988715,23.605810546875,23.60581325954861
23.02022230360243,25.27163289388021,24.004595269097223,24.004595947265624
24.12068379720052,24.627706570095487,24.037674289279515,24.03767361111111
22.56800740559896,22.382242838541668,24.036083984375,24.036084662543402
25.890687730577255,19.906287977430555,19.46461859809028,19.464603000217014
