A_random,G_hybrid_weighted,I_aud_rank,K_aud_bald
28.990476481119792,28.990478515625,28.990472412109376,28.99046630859375
27.697144571940104,28.40675252278646,27.362782796223957,27.362779744466145
27.098398844401043,28.986376953125,27.40937703450521,27.40938517252604
28.258561197916666,27.729266357421874,26.820643107096355,26.820903523763022
26.68593953450521,26.283684285481772,24.875067138671874,24.87502950032552
24.426101684570312,23.920225016276042,30.06398213704427,30.06391805013021
