A_random,G_hybrid_weighted,I_aud_rank,K_aud_bald
32.19551188151042,32.19551255967882,32.19551866319444,32.195504421657986
27.850704616970486,22.125438096788194,27.658003065321182,27.658003065321182
28.192998589409722,26.08376736111111,27.613705783420137,27.613705783420137
27.808915201822916,27.1166748046875,27.593984646267362,27.593985324435764
27.515443250868056,20.772718641493057,27.52063666449653,27.52063666449653
27.371503363715277,23.676171875,27.434930419921876,27.434930419921876
