A_random,B_gmm_uncertainty,C_ensemble_qbc,D_mc_dropout,E_diversity,F_latent_clustering,G_hybrid_weighted,H_hybrid_twostage
21.61236531575521,21.612367350260417,21.612357381184896,21.61235107421875,21.612344970703123,21.61233846028646,21.612381184895835,21.61236490885417
21.181245524088542,18.50812255859375,19.583113199869793,19.58309305826823,19.311564127604168,19.999158325195314,19.583106486002603,18.92828450520833
20.480721232096354,19.255927530924478,18.145262654622396,18.145269368489583,18.694827270507812,19.167715861002605,18.996490275065103,18.164581298828125
20.207447306315103,19.624835815429687,19.682753295898436,19.682754516601562,18.936540934244793,21.715110677083334,19.79331339518229,19.54658447265625
18.10872009277344,19.4422998046875,17.894615681966147,17.894615885416666,21.715751953125,19.516283365885418,19.079715576171875,17.96715840657552
19.65724141438802,21.160506591796874,18.708345743815105,18.708326009114582,18.521324666341147,21.14512166341146,18.83155944824219,18.063189697265624
19.57664103190104,19.38249694824219,21.679118041992187,21.679107869466147,18.83,20.905629475911457,18.927609049479166,19.080315144856772
19.30726745605469,21.080272827148438,18.972117919921875,18.972157796223957,18.229070231119792,19.30697733561198,18.87763631184896,18.365358072916667
19.46637654622396,20.36362141927083,19.819115397135416,19.819123942057292,19.54761779785156,20.973836263020832,19.578501790364584,18.630001627604166
