A_random,B_gmm_uncertainty,C_ensemble_qbc,D_mc_dropout,E_diversity,F_latent_clustering,G_hybrid_weighted,H_hybrid_twostage
4.824567031860352,4.824568303426107,4.824571482340494,4.824573771158854,4.8245691935221355,4.824567031860352,4.824567921956381,4.824572245279948
2.223312759399414,3.155776850382487,2.356155776977539,2.356155522664388,3.1392140706380207,3.9320173899332684,2.356154123942057,2.14161860148112
4.666274897257487,2.0096055348714192,2.190995279947917,2.190994389851888,3.736417516072591,3.388806915283203,2.4821441650390623,3.0160325368245444
3.718835194905599,1.847470474243164,2.037664031982422,2.0376663208007812,3.075616455078125,3.093947092692057,2.1043718973795573,3.098666254679362
4.565264129638672,2.388300069173177,1.9380268096923827,1.9380288441975912,3.1981358846028645,3.4778110504150392,5.08124008178711,2.6009291330973308
2.793562571207682,2.2084615071614584,3.435577646891276,3.435582224527995,2.3547084808349608,3.4738339742024738,2.7667738596598306,3.629663594563802
2.3164016723632814,2.3826051076253254,4.292562739054362,4.292565027872722,2.548306147257487,1.6948649088541667,5.093026733398437,3.0072919209798177
