A_random,B_gmm_uncertainty,C_ensemble_qbc,D_mc_dropout,E_diversity,F_latent_clustering,G_hybrid_weighted,H_hybrid_twostage
13.911452026367188,13.911446329752604,13.911449381510417,13.911452229817709,13.911436157226563,13.911451822916666,13.91145263671875,13.911460367838542
13.02550557454427,12.687237345377604,14.43424580891927,14.43425048828125,12.520696411132812,13.277055257161459,14.434248860677084,12.747401936848958
13.464078979492188,12.66137939453125,13.494840494791667,13.494847615559896,12.288734537760417,13.232832641601563,12.969267171223958,13.446447143554687
13.41499755859375,12.32223124186198,12.310938924153646,12.310948079427083,12.383614705403646,12.984879760742187,12.760575764973959,13.018224080403646
13.193832397460938,12.712816569010416,13.576005249023437,13.576008911132812,12.964222005208333,12.968401896158854,13.426298421223958,12.6705078125
14.431761678059896,12.397330322265624,12.630819905598958,12.630821736653646,13.538602701822917,12.295602010091146,12.165033569335938,13.013870239257812
13.01639912923177,13.475643107096355,13.075229899088542,13.07521504720052,12.526041666666666,12.590814005533854,13.32078125,12.602113850911458
11.677537638346354,12.317403564453125,13.169158528645834,13.169156290690104,13.290596923828126,13.017388509114584,12.925177205403646,12.140890299479167
13.206700642903646,12.377720947265624,12.757305094401042,12.75731201171875,12.213660481770834,12.9646533203125,12.315941975911459,12.878354085286459
